Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
144,Mozambique,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,2780.211248,XAM
144,Mozambique,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,2883.947441,XAM
144,Mozambique,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,2977.149232,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,36104.45121,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,39299.39028,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,39413.1034,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,41591.47045,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,47820.59383,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,54169.15635,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,1063.143291,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,1351.999834,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,1389.10672,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,1381.587728,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,1525.247031,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,1354.822519,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,26345.42737,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,26897.61481,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,26911.08422,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,28026.87005,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,28749.85109,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,31188.52811,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,1142.425192,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,1166.369873,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,1166.953951,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,1215.338129,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,1246.688987,XAM
144,Mozambique,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,1352.438118,XAM
28,Myanmar,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,39776764.9,XAM
28,Myanmar,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,46307887.7,XAM
28,Myanmar,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,51259260,XAM
28,Myanmar,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,58011626,XAM
28,Myanmar,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,65262092.5,XAM
28,Myanmar,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,72780464.5,XAM
28,Myanmar,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,41444.92305,XAM
28,Myanmar,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,57888.47765,XAM
28,Myanmar,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,61013.74826,XAM
28,Myanmar,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,62139.52638,XAM
28,Myanmar,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,66299.96895,XAM
28,Myanmar,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,62600.64073,XAM
28,Myanmar,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,20891324,XAM
28,Myanmar,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,22059458.7,XAM
28,Myanmar,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,23677006.11,XAM
28,Myanmar,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,25672030.89,XAM
28,Myanmar,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,27723545.35,XAM
28,Myanmar,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,29745709.57,XAM
28,Myanmar,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,20286.12138,XAM
28,Myanmar,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,21420.41628,XAM
28,Myanmar,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,22991.10482,XAM
28,Myanmar,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,24928.33554,XAM
28,Myanmar,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,26920.4195,XAM
28,Myanmar,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,28884.00347,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,14658961.3,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,15048295.7,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,15680310,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,17132994.3,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,18162255.2,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,19467848.8,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,15273.72889,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,18811.54535,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,18664.22744,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,18352.11706,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,18451.09327,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,16744.87539,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,7923736,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,7871386.069,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,8003784.864,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,8295164.254,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,8523631.263,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,8813952.063,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,7694.192588,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,7643.359187,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,7771.922509,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,8054.860904,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,8276.709432,XAM
28,Myanmar,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,8558.619902,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,7900494,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,9132523,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,10299192,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,11553545.4,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,13007189.6,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,15045356.1,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,8231.824954,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,11416.36727,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,12259.09832,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,12375.65448,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,13214.04561,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,12940.95797,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,3938849,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,4364677.962,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,4728010.074,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,5178953.262,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,5668869.323,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,6193975.353,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,3824.744133,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,4238.237219,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,4591.04393,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,5028.923705,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,5504.647344,XAM
28,Myanmar,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,6014.541531,XAM
147,Namibia,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,82599.18846,XAM
147,Namibia,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,90107.56315,XAM
147,Namibia,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,106863.6005,XAM
147,Namibia,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,122748.8285,XAM
147,Namibia,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,139500.2058,XAM
147,Namibia,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,146618.9932,XAM
147,Namibia,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,11282.15876,XAM
147,Namibia,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,12409.57491,XAM
147,Namibia,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,13016.32264,XAM
147,Namibia,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,12713.42472,XAM
147,Namibia,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,12854.01577,XAM
147,Namibia,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,11491.47954,XAM
147,Namibia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,55782.41494,XAM
147,Namibia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,58622.42035,XAM
147,Namibia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,61589.58378,XAM
147,Namibia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,65072.20479,XAM
147,Namibia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,69275.0946,XAM
147,Namibia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,72943.36489,XAM
147,Namibia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,8771.746325,XAM
147,Namibia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,9218.335219,XAM
147,Namibia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,9684.919625,XAM
147,Namibia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,10232.55938,XAM
147,Namibia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,10893.46091,XAM
147,Namibia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,11470.29388,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,7085.186249,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,7417.545858,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,8607.302187,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,7790.979583,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,9167.96379,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,8970.674679,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,967.760066,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,1021.541231,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,1048.396477,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,806.932609,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,844.766862,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,703.089841,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,4495.958891,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,4436.149943,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,4523.505462,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,4007.574091,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,4228.48014,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,3913.886461,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,706.986439,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,697.581523,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,711.318118,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,630.188265,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,664.925589,XAM
147,Namibia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,615.45595,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,10306.28478,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,12302.74188,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,13026.67923,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,13511.02219,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,13697.82415,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,12162.29317,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,1407.727403,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,1694.32833,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,1586.6905,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,1399.372732,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,1262.163353,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,953.237641,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,6219.857243,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,6573.361306,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,6124.001414,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,6404.161933,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,6267.241953,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,5851.198995,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,978.068267,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,1033.656538,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,962.995004,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,1007.050053,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,985.51948,XAM
147,Namibia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,920.097012,XAM
148,Nauru,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,68.128981,XAM
148,Nauru,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,83.256488,XAM
148,Nauru,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,116.478235,XAM
148,Nauru,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,158.366247,XAM
148,Nauru,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,201.583125,XAM
148,Nauru,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,251.299668,XAM
148,Nauru,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,62.494508,XAM
148,Nauru,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,85.878956,XAM
148,Nauru,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,120.602724,XAM
148,Nauru,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,152.886328,XAM
148,Nauru,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,181.71065,XAM
148,Nauru,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,188.792357,XAM
148,Nauru,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,53.296851,XAM
148,Nauru,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,60.880775,XAM
148,Nauru,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,73.204235,XAM
148,Nauru,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,92.529152,XAM
148,Nauru,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,104.152461,XAM
148,Nauru,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,123.635346,XAM
148,Nauru,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,40.700982,XAM
148,Nauru,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,46.492566,XAM
148,Nauru,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,55.903571,XAM
148,Nauru,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,70.661349,XAM
148,Nauru,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,79.537672,XAM
148,Nauru,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,94.416086,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,2.918086,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,2.930244,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,2.99021,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,5.474141,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,6.412598,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,7.710657,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,2.676751,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,3.022543,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,3.096093,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,5.28472,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,5.780431,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,5.792738,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,2.631929,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,2.703002,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,2.7593,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,4.055056,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,4.371491,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,5.089236,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,2.009914,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,2.06419,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,2.107183,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,3.096708,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,3.338358,XAM
148,Nauru,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,3.886476,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,14.209373,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,27.77699,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,55.509387,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,53.779159,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,77.258967,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,100.47068,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,13.034215,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,28.651928,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,57.474972,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,51.918248,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,69.642621,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,75.47999,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,1.374045,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,1.606284,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,2.609916,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,2.708562,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,3.170025,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,3.930015,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,1.049311,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,1.226664,XAM
148,Nauru,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,1.993103,XAM
